TxnID,token,TransactionType,amount,SenderID,PrevBalanceSender,CurrentBalanceSender,ReceiverID,PrevBalanceReceiver,CurrentBalanceReceiver,time,Sender Location,Receiver Location,IsSuspicious,
12515241308,394,Card,16200.05,UR37255017825,156164,139963.95,UR33984130216,0,0,02-06-2019 10:30,Ashburnham - Massachusetts,Riverside - Connecticut,0,0
61289105833,573,Cash Withdrawal,182927.08,UR23862388806,182927.08,0,UR28541296008,0,182927.08,09-06-2019 21:31,Danville - Pennsylvania,NA,1,69
40189888967,19,Cash Withdrawal,79084.69,UR35812269498,0,0,UR25951698206,596777.9,675862.58,17-05-2019 19:31,West Lafayette - Ohio,Penn - North Dakota,0,78
13980836910,352,Cash Withdrawal,198630.62,UR27732827054,10730,0,UR19837191969,0,198630.62,31-05-2019 16:13,Hamptonville - North Carolina,Dauphin - Pennsylvania,0,12
53264489849,280,Cash Deposit,118451.29,UR22645305729,21083,139534.29,UR42853114206,0,0,28-05-2019 16:27,Cornish Flat - New Hampshire,Stevens Point - Wisconsin,0,40
30060984002,594,Cash Withdrawal,389250.9,UR17797661557,389250.9,0,UR22405924942,252962.03,642212.93,10-06-2019 18:48,Danville - Pennsylvania,Lumberton - Mississippi,1,34
70511873492,425,Cash Withdrawal,287720.41,UR37480548410,287720.41,0,UR16670327918,174700.67,462421.08,03-06-2019 17:36,Danville - Pennsylvania,Lumberton - Mississippi,1,0
13675470430,177,Card,13514.72,UR16123738653,161545,148030.28,UR35626203670,0,0,24-05-2019 09:10,NA,Gardner - North Dakota,0,20
19670160027,179,Cash Withdrawal,178509.09,UR25483214109,50589,0,UR29201949417,0,178509.09,24-05-2019 11:16,Shaw - Mississippi,Hills - Iowa,0,54
28396074211,268,Cash Withdrawal,2219475.13,UR39997572708,2219475.13,0,UR27534728956,589145.32,2808620.45,28-05-2019 04:23,Danville - Pennsylvania,Lumberton - Mississippi,1,70
65612085836,158,Card,6081.94,UR34287093880,21528,15446.06,UR35413809363,NA,0,23-05-2019 14:25,Rockport - Washington,Moccasin - Montana,0,31
27100505701,298,Cash Deposit,396269.92,UR32556633797,1338,397607.92,UR41260359627,1808474.7,1412204.78,29-05-2019 10:22,Saint Paul - Indiana,Mankato - Kansas,0,23
8872129122,308,Cash Withdrawal,162534.41,UR38738547099,172367.58,9833.17,UR40772632402,1519407,1681941.41,29-05-2019 20:20,Colcord - Oklahoma,Loysville - Pennsylvania,0,60
27005047445,303,Card,51214.49,UR15833706859,111261,60046.51,UR23247314372,0,0,29-05-2019 15:16,Chicopee - Massachusetts,New York - New York,0,26
16459915285,404,Money Order,2754759.04,UR29255749507,2754759.04,0,UR23183518140,0,0,02-06-2019 20:06,Danville - Pennsylvania,Lumberton - Mississippi,1,43
37192327182,208,Cash Withdrawal,81973.11,UR33755597305,238269,156295.89,UR27671118973,129855.88,211828.99,25-05-2019 16:55,Freehold - New Jersey,Kennedy - New York,0,4
32247690052,354,Cash Withdrawal,439959.88,UR34822564066,0,0,UR13189749891,480719.86,920679.74,31-05-2019 18:29,Hayesville - Ohio,Smithfield - Illinois,0,39
38780510968,98,Money Order,2394623.8,UR29897594818,2394623.8,0,UR15523303871,0,0,21-05-2019 02:10,Danville - Pennsylvania,Lumberton - Mississippi,1,0
40425238485,279,Cash Withdrawal,258517.09,UR22387846365,0,0,UR39187681028,563140.12,821657.21,28-05-2019 15:05,Udall - Missouri,Caguas - Puerto Rico,0,0
28647221507,129,Money Order,69496.17,UR22448224841,0,0,UR14941797465,873488.94,942985.12,22-05-2019 09:33,Heltonville - Indiana,South Paris - Maine,0,32
44516201926,226,Cash Deposit,207531.24,UR26177544595,2410,209941.24,UR18256459037,0,0,26-05-2019 10:31,Gunnison - Colorado,Warda - Texas,0,31
10458815369,303,Cash Deposit,313738.34,UR37700726298,9105725.95,9419464.28,UR21399641905,6872119.33,6558380.99,29-05-2019 15:06,Nedrow - New York,Cambridge - Vermont,0,59
58552622570,183,Card,10118.77,UR25659910369,38229.35,28110.58,UR36355364494,0,0,24-05-2019 15:46,Topeka - Kansas,Cole Camp - Missouri,0,65
68205889712,402,Cash Withdrawal,72352.58,UR15390182616,0,0,UR12060694433,2993214.91,3065567.49,02-06-2019 18:40,NA,Newport - Kentucky,0,34
36821765470,402,Cash Withdrawal,285390.47,UR36316338798,13960,0,UR39393335421,0,285390.47,02-06-2019 18:40,Cambra - Pennsylvania,Bard - California,0,81
20199848414,236,Cash Withdrawal,80654.1,UR38608871103,0,0,UR34547762939,86942.56,167596.65,26-05-2019 20:35,Ames - Oklahoma,Monterey - Virginia,0,30
53496352698,372,Money Order,586745.22,UR34786360867,135887,0,UR24742124881,0,586745.22,01-06-2019 12:56,Cayce - South Carolina,Friesland - Wisconsin,0,76
26646984121,396,Card,33257.98,UR41356713996,45116,11858.02,UR20861426188,NA,0,02-06-2019 12:15,Lathrop - California,Girard - Kansas,0,59
32850983295,301,Cash Deposit,12908.57,UR37036682839,448715,461623.57,UR12146764457,19675.51,6766.93,29-05-2019 13:06,Gordonsville - Virginia,Isabela - Puerto Rico,0,3
44800024730,33,Cash Withdrawal,119143.85,UR42463041330,6732,0,UR19841477604,138359.71,257503.56,18-05-2019 09:38,Eldorado - Illinois,California Hot Springs - California,0,53
52508790406,371,Cash Deposit,84512.45,UR26153124425,15001,99513.45,UR28535939033,NA,0,01-06-2019 11:57,NA,Manchester Township - New Jersey,0,68
12872321034,346,Cash Deposit,53816.6,UR38588890550,45823,99639.6,UR26831991060,465804.79,411988.19,31-05-2019 10:25,San Francisco - California,Ahmeek - Michigan,0,3
59636860140,131,Cash Withdrawal,334116.72,UR21314483438,159916,0,UR25763197614,0,334116.72,22-05-2019 11:40,Park Rapids - Minnesota,Decatur - Texas,0,30
7085669887,163,Cash Withdrawal,138316.45,UR29331502905,54691,0,UR35429825655,199450.24,529353.32,23-05-2019 19:31,Montpelier - Idaho,Leggett - California,0,13
30578885329,597,Money Order,244822.14,UR19002640088,11224,0,UR13496137353,447724.14,692546.28,10-06-2019 21:10,Stanwood - Washington,Woodville - Mississippi,0,65
42026542839,328,Card,6134.34,UR13124890747,100243,94108.66,UR12635350356,0,0,30-05-2019 16:35,Caroga Lake - New York,Pittsboro - Indiana,0,18
7670937587,346,Cash Withdrawal,89509.07,UR18390200336,19989,0,UR18807947119,787815.5,877324.56,31-05-2019 10:57,Barceloneta - Puerto Rico,Chandlerville - Illinois,0,80
52777183006,260,Cash Withdrawal,160785.16,UR27490105038,10899,0,UR18052438681,198765.31,359550.47,27-05-2019 20:35,Brenton - West Virginia,Morton - Illinois,0,97
18476554215,377,Card,10900.01,UR19062212195,0,0,UR33127477700,0,0,01-06-2019 17:25,Sackets Harbor - New York,Coamo - Puerto Rico,0,26
42322301925,141,Cash Deposit,12263.55,UR41444321528,61329,73592.55,UR18893982468,165176.62,152913.07,22-05-2019 21:27,Hazard - Kentucky,Hillsboro - Texas,0,82
10770778834,393,Money Order,3366441.99,UR29768721502,704,0,UR22657382870,174058.95,3540500.94,02-06-2019 09:04,Eudora - Arkansas,La Plata - Missouri,0,67
32397503820,9,Cash Deposit,197036.84,UR17514528007,123498,320534.84,UR16438717734,423046.92,130204.72,17-05-2019 09:58,Clearwater - Florida,Roscoe - New York,0,7
21941671773,399,Card,17830.93,UR40275381164,0,0,UR29505588920,0,0,02-06-2019 15:58,Newdale - Idaho,Hampton - Florida,0,91
38427507777,159,Card,14350.96,UR36719451188,461583.3,447232.34,UR27984223045,0,0,23-05-2019 15:09,Elysburg - Pennsylvania,Troy - Illinois,0,22
56316550282,228,Cash Withdrawal,550614.03,UR31643794031,9574,0,UR20406498164,0,550614.03,26-05-2019 12:59,Boonville - Indiana,Boston - Indiana,0,62
25488243043,286,Cash Deposit,34180.21,UR18857533102,7590308.51,7624488.71,UR36609162304,457239.09,423058.89,28-05-2019 22:32,White Horse Beach - Massachusetts,Vadito - New Mexico,0,12
49829784758,380,Cash Withdrawal,46525.63,UR16546671628,0,0,UR42354755889,1724736.44,1771262.07,01-06-2019 20:04,Rozel - Kansas,Klamath Falls - Oregon,0,2
59949490978,287,Cash Deposit,3556.27,UR39650767281,304556,308112.27,UR22139754502,81445.17,77888.89,28-05-2019 23:44,Foxworth - Mississippi,Ogden - Utah,0,12
26242989181,355,Cash Withdrawal,61576.18,UR25580976112,0,0,UR30813696117,571845.03,633421.21,31-05-2019 19:25,Rhinelander - Wisconsin,Arcadia - Louisiana,0,80
3001812636,207,Cash Deposit,15456.19,UR26451500412,7787658.38,7803114.57,UR38273702154,659711.23,644255.03,25-05-2019 15:24,Montoursville - Pennsylvania,Rhineland - Missouri,0,3
33179840082,406,Money Order,20842.92,UR25276717831,20842.92,0,UR20350809169,0,0,02-06-2019 22:22,Danville - Pennsylvania,Lumberton - Mississippi,1,25
23458691246,277,Cash Deposit,244651.18,UR25114055193,12938414.11,13183065.29,UR19357917307,429258.47,184607.29,28-05-2019 13:43,Stennis Space Center - Mississippi,Creighton - Missouri,0,86
17855656457,401,Cash Withdrawal,308587.01,UR41214130526,1067,0,UR26726860671,NA,308587.01,02-06-2019 17:43,Caguas - Puerto Rico,Sassamansville - Pennsylvania,0,88
5355359447,139,Cash Withdrawal,173194.7,UR26452149217,20044,0,UR20973172535,688026.52,861221.22,22-05-2019 19:27,NA,Mercedita - Puerto Rico,0,92
37439034373,211,Cash Deposit,113917.93,UR42446140019,6955875.42,7069793.35,UR22306624753,458694.34,398038.56,25-05-2019 19:02,Britton - South Dakota,Rincon - Puerto Rico,0,56
24975934191,351,Cash Withdrawal,113308.71,UR21841085638,11717,0,UR22179781992,604525.58,717834.29,31-05-2019 15:58,Villard - Minnesota,Sebasco Estates - Maine,0,34
55104427474,355,Card,17264.75,UR21686718184,0,0,UR38542385073,0,0,31-05-2019 19:11,Babylon - New York,Fort Collins - Colorado,0,23
63476141175,300,Cash Withdrawal,73592.95,UR31238620015,51185,0,UR29063828103,0,73592.95,29-05-2019 12:16,Fargo - North Dakota,New Haven - Missouri,0,83
50774521793,331,Card,5290.17,UR27594551199,103.21,0,UR23651979953,0,0,30-05-2019 19:32,Adak - Alaska,Salt Lake City - Utah,0,66
70002705729,335,Cash Deposit,33328.83,UR26348374734,49704.45,83033.28,UR21296885359,NA,4990524.9,30-05-2019 23:25,Penuelas - Puerto Rico,Hensley - Arkansas,0,73
23701903802,44,Card,10669.48,UR35053333366,210806,200136.52,UR12259215901,0,0,18-05-2019 20:13,Regan - North Dakota,Island - Kentucky,0,35
8835822391,306,Cash Withdrawal,124919.97,UR26369422724,141556,16636.03,UR31252509730,1057895.52,1182815.5,29-05-2019 18:05,Fayetteville - North Carolina,Bruneau - Idaho,0,20
9907286850,234,Cash Deposit,346430.49,UR21040749104,6070409.45,6416839.94,UR24212612365,1722189.12,1375758.63,26-05-2019 18:35,Fort Duchesne - Utah,Emden - Illinois,0,43
23988817089,40,Cash Withdrawal,74375.52,UR19797413562,110722,36346.48,UR20992674960,0,74375.52,18-05-2019 16:21,Los Angeles - California,Defiance - Missouri,0,64
39776991371,179,Cash Deposit,247053.27,UR14144461263,611918.44,858971.71,UR31930478515,1022782.27,775729,24-05-2019 11:07,Orwigsburg - Pennsylvania,Montgomery Creek - California,0,37
51208039096,376,Money Order,3079648.76,UR28624126464,175,0,UR25026195849,0,3079648.76,01-06-2019 16:12,Port Saint Lucie - Florida,Washington - Washington - D.C.,0,29
61482388543,183,Cash Withdrawal,169690.86,UR24885837602,0,0,UR25605851288,NA,735912.24,24-05-2019 15:02,Mcnary - Arizona,Wolcottville - Indiana,0,57
13725339574,283,Cash Withdrawal,289182.95,UR33512181494,0,0,UR40874284035,428800.49,717983.44,28-05-2019 19:22,Tishomingo - Mississippi,Denton - North Carolina,0,66
53981923084,547,Cash Deposit,163394.41,UR29363874643,93299,256693.41,UR26979450991,758289.03,594894.62,08-06-2019 19:56,Ketchum - Oklahoma,Stone Ridge - New York,0,89
10528559326,20,Cash Deposit,128428.36,UR20498737737,2565810.2,2694238.57,UR28115127976,1793481.74,1665053.37,17-05-2019 20:41,Colp - Illinois,Saint Bonifacius - Minnesota,0,54
70207598995,544,Cash Deposit,4918.96,UR19358081324,4922119.59,4927038.55,UR33912247741,1553459.64,1548540.68,08-06-2019 16:50,Friendsville - Pennsylvania,Enumclaw - Washington,0,18
46123447283,21,Cash Deposit,93484.03,UR30283655408,258233.69,351717.72,UR36943116326,10561360.65,10475391.87,17-05-2019 21:09,Peoria - Illinois,Ludlow - Illinois,0,87
56202161919,133,Cash Deposit,28792.5,UR12238897983,257596,286388.5,UR33092264062,7329556.27,7300763.77,22-05-2019 13:21,Saint Louis - Missouri,Atwood - Colorado,0,74
67126163876,47,Cash Withdrawal,20734.78,UR38714141494,0,0,UR25748264213,481107.43,501842.21,18-05-2019 23:36,Westbrook - Texas,Yemassee - South Carolina,0,35
29727084892,235,Card,5495.25,UR28388972658,429080.06,423584.81,UR29000628369,0,0,26-05-2019 19:38,Petersburg - Kentucky,Manville - Rhode Island,0,19
9679160701,6,Money Order,25975.86,UR39663957229,25975.86,0,UR41239639047,0,0,17-05-2019 06:53,Danville - Pennsylvania,Lumberton - Mississippi,1,35
35606545660,251,Money Order,731963.49,UR31517785473,51710,0,UR19157437732,46668.3,778631.79,27-05-2019 11:29,Emmet - Arkansas,Providence - North Carolina,0,49
11182474699,35,Cash Withdrawal,202229.23,UR17643443371,0,0,UR41934640461,250230.16,452459.39,18-05-2019 11:27,Delta - Iowa,New York - New York,0,6
40442086142,571,Money Order,272637.22,UR24137305056,272637.22,0,UR39640007283,0,0,09-06-2019 19:48,Danville - Pennsylvania,Lumberton - Mississippi,1,46
12701802483,298,Cash Withdrawal,167623.37,UR38961043003,2050,0,UR31852380040,2467611.07,2635234.44,29-05-2019 10:34,Colona - Illinois,Farmington - Maine,0,83
69947461258,11,Cash Deposit,80774.82,UR24391511844,515,81289.82,UR13223146399,32055,0,17-05-2019 11:34,Burlington - Massachusetts,Shrewsbury - New Jersey,0,8
1194265659,256,Cash Withdrawal,54312.22,UR18725734136,8821,0,UR19864521610,0,54312.22,27-05-2019 16:08,Louisville - Ohio,Marion Station - Maryland,0,24
33393268647,161,Cash Withdrawal,92287.54,UR18157432763,0,0,UR12097854145,113657.5,205945.04,23-05-2019 17:36,Los Angeles - California,Copper Hill - Virginia,0,27
48230886259,355,Cash Withdrawal,73299.56,UR19485081995,0,0,UR18076896471,308895.56,382195.12,31-05-2019 19:19,Gilson - Illinois,French Village - Missouri,0,30
60534929591,300,Card,14243.44,UR13790952724,47512.13,33268.69,UR30998370781,0,0,29-05-2019 12:54,Overton - Nevada,Cedar Falls - Iowa,0,52
8924237375,691,Card,1020.56,UR23183946506,20617.99,19597.42,UR16361780614,0,0,14-06-2019 19:04,Montrose - South Dakota,Tingley - Iowa,0,58
41029008912,21,Card,11723.84,UR28468384407,43254.34,31530.5,UR25883419376,0,0,17-05-2019 21:08,Beaver Dam - Wisconsin,Mount Carmel - Illinois,0,49
11512182665,215,Card,17403.49,UR36622367692,155964.3,138560.81,UR29651650304,0,0,25-05-2019 23:29,Squires - Missouri,North Pole - Alaska,0,1
57733390608,164,Cash Withdrawal,39899.24,UR40655348763,0,0,UR30230520136,3879381.69,3919280.94,23-05-2019 20:23,NA,San Juan - Puerto Rico,0,72
8558339144,235,Cash Withdrawal,199861.85,UR42497420332,22364,0,UR25873267407,132588.66,332450.51,26-05-2019 19:21,Hot Sulphur Springs - Colorado,NA,0,35
35305629350,180,Card,10387.43,UR24029469565,0,0,UR30618741582,0,0,24-05-2019 12:32,Salt Lake City - Utah,San Bernardino - California,0,33
48480087257,203,Cash Deposit,249596.99,UR30641903992,11482,261078.99,UR33070532437,73777.78,0,25-05-2019 11:43,NA,Ovid - Colorado,0,15
31963643996,209,Cash Deposit,81596.14,UR21914542475,54914,136510.14,UR22070779816,1411056.99,1473678.99,25-05-2019 17:32,Oakland - Rhode Island,Summit - Mississippi,0,53
37681786984,335,Card,6582.23,UR23639926013,41732,35149.77,UR18614365215,0,0,30-05-2019 23:09,New York - New York,Idaho Springs - Colorado,0,46
50744256859,203,Cash Withdrawal,35194.84,UR24772638895,10406,0,UR29166359096,22797.15,57991.99,25-05-2019 11:32,New Waverly - Texas,Mount Vernon - Oregon,0,97
40572771405,503,Cash Deposit,22387.78,UR42218245623,7666124.73,7688512.5,UR21624102788,307148.8,284761.03,06-06-2019 23:30,Gurabo - Puerto Rico,Putnam Valley - New York,0,75
19564426482,400,Card,52398.66,UR27201880606,0,0,UR22056869716,0,0,02-06-2019 16:21,Ranburne - Alabama,Bryans Road - Maryland,0,9
35216849634,185,Money Order,448265.08,UR40557563762,448265.08,0,UR28500540446,0,0,24-05-2019 17:38,Danville - Pennsylvania,Lumberton - Mississippi,1,30
20496195090,135,Cash Withdrawal,242095.9,UR36014329913,0,0,UR36140706087,1988579.47,2541676.46,22-05-2019 15:07,Cloverport - Kentucky,Bradley - Michigan,0,50
57687346460,299,Cash Withdrawal,413927.43,UR19304910465,3792,0,UR28258285167,0,413927.43,29-05-2019 11:44,Guayama - Puerto Rico,Woodruff - Arizona,0,85
69790386901,348,Cash Withdrawal,250969.2,UR17607314228,0,0,UR36439776114,26270862.62,26521831.82,31-05-2019 12:06,Esko - Minnesota,Marina - California,0,87
61814556485,404,Cash Withdrawal,217969.44,UR17596856628,153781,0,UR36262715065,4558936.83,4776906.27,02-06-2019 20:51,North Montpelier - Vermont,Akron - Ohio,0,85
51228878807,259,Cash Withdrawal,33057.25,UR33744586719,0,0,UR25207863489,784962.2,818019.45,27-05-2019 19:18,New Woodstock - New York,Saulsville - West Virginia,0,95
63421678044,203,Card,12596.71,UR40580257498,0,0,UR25696541107,0,0,25-05-2019 11:50,Eddyville - Kentucky,Manati - Puerto Rico,0,21
66201936047,322,Cash Deposit,264950.11,UR36441383321,5052,270002.11,UR13022469500,844703.16,579753.05,30-05-2019 10:57,Bozrah - Connecticut,Coronado - California,0,26
69680509202,380,Card,30976.08,UR16776576818,0,0,UR34154075915,0,0,01-06-2019 20:37,Omaha - Nebraska,Paradise - Pennsylvania,0,51
10406775852,373,Cash Deposit,392642.88,UR36443079527,621885,1014527.88,UR37672125796,94684.18,0,01-06-2019 13:55,Chicago - Illinois,Sterling - New York,0,68
60049017029,355,Cash Withdrawal,32944.28,UR35578164366,51219,18274.72,UR14844303066,0,32944.28,31-05-2019 19:47,Corn - Oklahoma,Alsen - North Dakota,0,4
47025055897,349,Card,16293.67,UR20812310543,0,0,UR16143576161,0,0,31-05-2019 13:38,Guildhall - Vermont,Newark Valley - New York,0,86
16288680579,346,Card,1084.45,UR12448413498,5527,4442.55,UR27009035254,0,0,31-05-2019 10:36,Washington - Vermont,NA,0,74
66976430887,18,Card,16212.81,UR31556848303,53860,37647.19,UR19960650291,0,0,17-05-2019 18:28,Springfield - Illinois,East Andover - New Hampshire,0,30
43504357583,396,Debit Card,250,UR16379182003,0,0,UR39884760805,3072731.1,3072981.09,02-06-2019 12:47,Port Lavaca - Texas,Simi Valley - California,0,16
54864759231,335,Card,8181.99,UR24817951286,3835,0,UR21945547464,0,0,30-05-2019 23:05,Ottawa - Illinois,Las Vegas - Nevada,0,64
45061305012,140,Card,5686.91,UR28619548796,0,0,UR20709922810,0,0,22-05-2019 20:15,Chambersburg - Pennsylvania,Tribes Hill - New York,0,37
50173733870,44,Money Order,22887.6,UR29754855445,0,0,UR23939022446,1582502.94,1609216.21,18-05-2019 20:59,Beaver - West Virginia,Chester - Pennsylvania,0,79
32773978304,326,Card,18447.64,UR23553594737,0,0,UR17249288412,NA,0,30-05-2019 14:22,Portland - Maine,Camp Nelson - California,0,38
56221096408,383,Card,12611.32,UR28581735443,0,0,UR21011076131,0,0,01-06-2019 23:13,Waterbury Center - Vermont,Fairmont - North Carolina,0,46
21613769961,14,Cash Deposit,67004.24,UR15996515213,792708.64,859712.88,UR20784957464,1645458.91,1067983.97,17-05-2019 14:16,Fajardo - Puerto Rico,Mena - Arkansas,0,34
41286084859,403,Cash Withdrawal,246860.94,UR34259856771,0,0,UR32731297860,1391121.88,1557297.26,02-06-2019 19:12,Arecibo - Puerto Rico,Clarks Summit - Pennsylvania,0,12
51536998342,297,Card,10746.46,UR14867219171,275,0,UR40085312247,0,0,29-05-2019 09:41,Haddon Heights - New Jersey,Cisco - Utah,0,44
63606812147,323,Cash Withdrawal,235458.67,UR41871767009,235458.67,0,UR43040930197,0,235458.67,30-05-2019 11:32,NA,Lumberton - Mississippi,1,21
9901575966,375,Cash Withdrawal,51083.64,UR18986719952,0,0,UR22181562176,240792.23,291875.87,01-06-2019 15:13,Transylvania - Louisiana,Gainesville - Georgia,0,46
50302913859,353,Cash Withdrawal,212204.71,UR25798602013,56918,0,UR20989503317,210218.11,422422.82,31-05-2019 17:06,Dumas - Mississippi,St Thomas - Virgin Islands,0,8
414616422,163,Card,6493.22,UR16094319182,0,0,UR12104608684,0,0,23-05-2019 19:34,Brownville - New York,Lakeville - Massachusetts,0,55
6591308251,137,Money Order,361688.18,UR20406293146,0,0,UR12709040720,497621.61,859309.79,22-05-2019 17:44,Elk Creek - Missouri,Jennings - Kansas,0,37
49825806137,309,Card,44947.68,UR31436952257,80214,35266.32,UR37929190602,0,0,29-05-2019 21:09,North Providence - Rhode Island,Luray - Virginia,0,83
9884512771,21,Cash Deposit,377722.71,UR28858779722,0,377722.71,UR37773156190,646102.83,268380.12,17-05-2019 21:08,Gully - Minnesota,Bedford - Wyoming,0,42
